card,cash,chair,credit,debit,desk,email,facebook,freeship,gift,google,instagram,laptop,monitor,online,phone,printer,referral,save10,tablet,unknown,winter15
0.27906090952988605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4236897233395053,0.4683661275847996,0.0,0.0,0.0,0.0,0.0,0.5439235408679305,0.0,0.47685677024632706,0.0,0.0,0.0,0.0
0.2765973309016389,0.0,0.5270474357510537,0.0,0.4814779001521417,0.0,0.0,0.46979761940316844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43952718399949753,0.0,0.0,0.0
0.28096393032023603,0.0,0.0,0.48010863504289303,0.0,0.5420793344508484,0.4633954050749702,0.0,0.4265790221435944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.27898042337724005,0.0,0.0,0.0,0.4856261916677559,0.0,0.0,0.0,0.0,0.0,0.469154710183465,0.0,0.0,0.5355572202462829,0.0,0.0,0.0,0.0,0.0,0.0,0.4235675236526889,0.0
0.2808829228786037,0.0,0.0,0.47997021025581776,0.0,0.0,0.46326179904167436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5262176205114303,0.0,0.44633720695693535,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45124679104545984,0.0,0.0,0.5038002366644809,0.0,0.0,0.4837328476764996,0.0,0.0,0.0,0.0,0.5554855418341442,0.0,0.0
0.0,0.49099005270698054,0.0,0.0,0.0,0.0,0.0,0.4958989268861626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46394670786017567,0.5456798280325684,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49972703955253867,0.0,0.0,0.0,0.0,0.0,0.0,0.478862027162795,0.0,0.0,0.0,0.4675281640251145,0.5498922264634223,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4461401684655403,0.0,0.4941567748930603,0.0,0.0,0.0,0.47825859028206924,0.5727449281575843,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5041829741119521,0.0,0.0,0.0,0.0,0.0,0.0,0.48313191389523225,0.0,0.556116011938144,0.0,0.0,0.0,0.45068621418629007,0.0
0.0,0.49300967519976474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5009588323751268,0.0,0.5479244096661008,0.0,0.453608366012827
0.0,0.4908829819605912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49479897330592665,0.0,0.0,0.0,0.0,0.5468593915936995,0.0,0.46384553448604804,0.0,0.0,0.0
0.27768030647924713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4660489714282859,0.46696833466973336,0.0,0.0,0.0,0.0,0.5412325781634025,0.0,0.0,0.4412480871058823,0.0,0.0,0.0
0.0,0.0,0.562630913844853,0.0,0.0,0.0,0.0,0.501515890216363,0.0,0.0,0.0,0.0,0.0,0.0,0.48057618826950127,0.0,0.0,0.0,0.0,0.0,0.44830212347807546,0.0
0.2775891293290047,0.0,0.0,0.0,0.48320434133877804,0.5355681432344328,0.0,0.0,0.4214551640557329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.474341805487246,0.0,0.0,0.0,0.0
0.0,0.49079469522447783,0.0,0.0,0.0,0.5630795952268813,0.0,0.49570161623720305,0.44310477794588066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.27761781408014574,0.0,0.5289919340609467,0.0,0.48325427339597027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.474390821731791,0.0,0.0,0.0,0.42955155511881205
0.28027714818548677,0.0,0.0,0.0,0.4878834236363892,0.0,0.0,0.4760477498514812,0.4255363016380366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5250827372856679,0.0,0.0,0.0,0.0,0.0
0.27968693674099904,0.0,0.0,0.47792651990951196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4740949703153483,0.0,0.5369135101557364,0.0,0.0,0.0,0.0,0.0,0.0,0.42464020148539217,0.0
0.0,0.48741383401508753,0.5522773334111467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4952727653321288,0.4605674644731778,0.0,0.0,0.0
0.280904888078283,0.0,0.0,0.0,0.48897614164794784,0.0,0.0,0.0,0.0,0.0,0.47239103647527525,0.0,0.0,0.0,0.0,0.0,0.526258771019944,0.0,0.0,0.0,0.4264893800966285,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5646324378256696,0.4787117111227201,0.0,0.0,0.5026001598651765,0.0,0.0,0.44656285906073484,0.0
0.2828421271488344,0.0,0.0,0.0,0.0,0.0,0.0,0.4804043392909809,0.0,0.4747123917632033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5286298135316997,0.42943063147872684,0.0
0.2806935712954524,0.0,0.0,0.0,0.0,0.0,0.0,0.47675504006678654,0.0,0.47110633032434596,0.0,0.0,0.0,0.5388459411028997,0.0,0.0,0.0,0.0,0.0,0.0,0.42616854422819633,0.0
0.279852809785899,0.0,0.0,0.0,0.48714477022667824,0.0,0.46156282767078394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4447003050195174,0.5230428018086403,0.0,0.0
0.0,0.49657125655196277,0.0,0.0,0.0,0.0,0.487012803691773,0.0,0.0,0.0,0.0,0.0,0.5545190108617906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4568853059571348
0.27894010822523113,0.0,0.0,0.47665034606432205,0.0,0.0,0.0,0.0,0.0,0.0,0.4690869131558894,0.0,0.0,0.0,0.0,0.5436880844814375,0.0,0.0,0.0,0.0,0.4235063143789507,0.0
0.2804041705896476,0.0,0.0,0.0,0.48810453379760543,0.0,0.0,0.0,0.42572915590547045,0.0,0.0,0.475310747370031,0.0,0.0,0.0,0.0,0.5253207062820886,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5045532008042592,0.0,0.0,0.0,0.0,0.0,0.0,0.4834866825796458,0.0,0.0,0.0,0.0,0.5552028627627036,0.4510171576629921,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4978772115535763,0.0,0.0,0.0,0.0,0.0,0.0,0.4770894346965583,0.5713447903546572,0.0,0.0,0.0,0.0,0.4450495298853223,0.0
0.0,0.49506876666646205,0.0,0.0,0.0,0.0,0.48553923509109087,0.0,0.44696354311928793,0.0,0.0,0.0,0.0,0.5651390612767434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.27867861633359475,0.0,0.0,0.0,0.48510083077164107,0.0,0.0,0.0,0.0,0.0,0.46864716849154753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4428344520849298,0.5208482430560287,0.0,0.0
0.28092035779709995,0.0,0.0,0.4800341787075748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5275461128148774,0.0,0.0,0.0,0.0,0.4800341787075748,0.0,0.0,0.4265128673019728,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4976612627959508,0.0,0.5636023839244262,0.4778384016339635,0.0,0.0,0.0,0.0,0.0,0.0,0.45426433083717055
0.0,0.4992418903337477,0.0,0.0,0.0,0.0,0.4896320306980485,0.0,0.45073116948918496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.554850810850451,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4499908636630403,0.0,0.0,0.0,0.0,0.0,0.4823865038548291,0.0,0.5552579968764076,0.5064583303918547,0.0,0.0,0.0,0.0
0.0,0.49099005270698054,0.0,0.0,0.0,0.0,0.0,0.4958989268861626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46394670786017567,0.5456798280325684,0.0,0.0
0.280911064242117,0.0,0.0,0.0,0.0,0.5419773369865862,0.0,0.0,0.0,0.47147136292378067,0.4724014227823806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4264987571790387,0.0
0.2821334657824094,0.0,0.0,0.48210712671311673,0.0,0.0,0.0,0.0,0.4283546923986607,0.0,0.4744571062365139,0.0,0.0,0.0,0.0,0.0,0.528560439022588,0.0,0.0,0.0,0.0,0.0
0.280684015008689,0.0,0.5348344826192366,0.0,0.0,0.0,0.46293373916279007,0.0,0.0,0.47109029138491515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44602113226578066,0.0,0.0,0.0
0.0,0.4923024678988024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5497520727229117,0.0,0.0,0.0,0.0,0.5002402222513118,0.0,0.0,0.0,0.4529576786848514
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5041829741119521,0.45068621418629007,0.0,0.0,0.0,0.0,0.0,0.48313191389523225,0.0,0.556116011938144,0.0,0.0,0.0,0.0,0.0
0.27877452994226215,0.0,0.0,0.4763674073848326,0.0,0.5378552025546801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4763674073848326,0.0,0.0,0.42325492188897307,0.0
0.28043988213136956,0.0,0.5343692951694723,0.0,0.0,0.0,0.0,0.0,0.0,0.47068054725214187,0.0,0.4753712817035607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43391807505583724
0.27989153587531457,0.0,0.0,0.0,0.487212181420243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5243603153234525,0.4782761370685374,0.0,0.0,0.42495083815162993,0.0
0.2795689855022256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4692188646309321,0.0,0.4738950321641548,0.0,0.0,0.0,0.5449138425277739,0.0,0.0,0.0,0.0,0.42446111969350786,0.0
0.2811146224490665,0.0,0.0,0.0,0.4893412300025801,0.0,0.46364394245840373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5266516960166012,0.0,0.0,0.0,0.0,0.43496208497907796
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4978772115535763,0.0,0.0,0.0,0.0,0.0,0.0,0.4770894346965583,0.5713447903546572,0.0,0.0,0.0,0.0,0.4450495298853223,0.0
0.0,0.4965258161760845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4965258161760845,0.0,0.0,0.0,0.0,0.0,0.5531456899567511,0.0,0.0,0.0,0.44827901291898115,0.0
0.28433831271291793,0.0,0.0,0.0,0.0,0.0,0.4689607931087738,0.0,0.4317022446859619,0.4772235375914693,0.0,0.0,0.5339647605901968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2777313690874487,0.0,0.0,0.47458486350610835,0.0,0.0,0.45806392348518116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5413321053766756,0.0,0.0,0.441329228179505,0.0,0.0,0.0
0.28125711754853927,0.0,0.0,0.0,0.0,0.0,0.46387896043479004,0.0,0.4270241594286973,0.47205216676097866,0.0,0.0,0.0,0.0,0.0,0.5482042165240115,0.0,0.0,0.0,0.0,0.0,0.0
0.2826539575661769,0.0,0.0,0.0,0.0,0.0,0.0,0.4800847352597764,0.0,0.4743965744783424,0.0,0.0,0.0,0.0,0.0,0.0,0.529535549738266,0.0,0.0,0.0,0.42914493930295283,0.0
0.2785561671077556,0.0,0.0,0.4759942709388143,0.0,0.5374339029954691,0.45942426754176346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4426398740561377,0.0,0.0,0.0
0.28278424049099443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4293427439201054,0.4746152368094084,0.0,0.47934518380948615,0.0,0.0,0.0,0.0,0.5297796271281912,0.0,0.0,0.0,0.0,0.0
0.2833217088012225,0.0,0.0,0.0,0.0,0.0,0.4672841025068023,0.0,0.0,0.475517304933479,0.0,0.0,0.532055659213234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4383770581067621
0.2798976454378028,0.0,0.0,0.0,0.0,0.5400220917338008,0.0,0.0,0.424960114115235,0.4697704760392727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4782865770339223,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.5688225944215867,0.0,0.0,0.4476241219329202,0.0,0.49580044141619356,0.0,0.0,0.0,0.4798493761908887,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5624731232094887,0.4768809817392917,0.0,0.0,0.5006780742771239,0.0,0.0,0.0,0.4533541450791903
0.0,0.49518713441934553,0.0,0.0,0.0,0.0,0.0,0.0,0.44707040922311453,0.0,0.0,0.4991374618985395,0.55297336756133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49323835442289965,0.0,0.0,0.0,0.0,0.0,0.0,0.47264426292577827,0.5660214158492417,0.0,0.0,0.46145756386644876,0.0,0.0,0.0
0.2805109304023814,0.0,0.0,0.47933455286092813,0.0,0.0,0.0,0.4764448264559367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5255207145063242,0.0,0.0,0.0,0.0,0.43402800638500194
0.28144933486120904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47237477761515223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4809380899531534,0.0,0.5260266951959776,0.0,0.43547997767133834
0.28329784024355253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43012252686224217,0.47547724477619746,0.4764152069385262,0.0,0.0,0.0,0.0,0.0,0.5307418260291303,0.0,0.0,0.0,0.0,0.0
0.2775891293290047,0.0,0.0,0.0,0.48320434133877804,0.5355681432344328,0.0,0.0,0.4214551640557329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.474341805487246,0.0,0.0,0.0,0.0
0.0,0.4940005899313598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4979414518187191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.549025699147121,0.0,0.4545200868874219
0.0,0.4910358839599959,0.0,0.0,0.0,0.5633563065623751,0.0,0.0,0.4433225306684237,0.0,0.0,0.4949530950724212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.28246441406762246,0.0,0.0,0.0,0.0,0.0,0.0,0.4797627976470599,0.0,0.4740784512608113,0.0,0.0,0.5304457278156169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42885716115230244,0.0
0.0,0.0,0.0,0.0,0.0,0.5677059806631352,0.0,0.0,0.0,0.0,0.0,0.49877462797025013,0.0,0.0,0.4789074192069472,0.0,0.0,0.0,0.0,0.0,0.44674542397319283,0.0
0.2777313690874487,0.0,0.0,0.47458486350610835,0.0,0.0,0.45806392348518116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5413321053766756,0.0,0.0,0.441329228179505,0.0,0.0,0.0
0.280911064242117,0.0,0.0,0.0,0.0,0.5419773369865862,0.0,0.0,0.4264987571790387,0.47147136292378067,0.4724014227823806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2785775909144859,0.0,0.0,0.0,0.48492497402531615,0.5374752371371169,0.0,0.0,0.0,0.0,0.46847727645880416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4229559153303912,0.0
0.2834872995657895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4304101772105403,0.47579522671512414,0.4767338161525334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5298356359383856,0.0,0.0
0.28009234303754643,0.0,0.0,0.0,0.48756173002395425,0.0,0.0,0.47573386027679576,0.4252557175815506,0.0,0.0,0.0,0.5259911668822252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.5652532167683665,0.0,0.4976151427090122,0.0,0.0,0.0,0.0,0.0,0.0,0.47683830796489984,0.0,0.0,0.0,0.0,0.0,0.0,0.45331357660771093
0.282533520935987,0.0,0.0,0.4827907373584658,0.0,0.0,0.46598413978678455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5280530308353003,0.0,0.4371575134447616
0.2772006159014185,0.0,0.5281969761718684,0.0,0.4825280490958799,0.0,0.0,0.0,0.0,0.0,0.46616165048990965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44048583445443107,0.0,0.0,0.0
0.27981755653090823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46963605760263855,0.0,0.0,0.0,0.0,0.0,0.0,0.5242217193768512,0.4781497218307387,0.4446442858097789,0.0,0.0,0.0
0.2801448749004916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47018541737326136,0.0,0.4748712174317159,0.5260898175471787,0.0,0.0,0.0,0.0,0.0,0.4451644112961143,0.0,0.0,0.0
0.2801838149537723,0.0,0.0,0.4787755809268647,0.0,0.0,0.0,0.0,0.0,0.0,0.47117842503589313,0.0,0.0,0.5378673645918736,0.0,0.0,0.0,0.0,0.0,0.0,0.4253945966203395,0.0
0.0,0.49264438700042223,0.0,0.0,0.0,0.0,0.48316152207852187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5709920178689358,0.0,0.0,0.0,0.0,0.4447747374454904,0.0
0.0,0.0,0.5667133942662099,0.0,0.0,0.0,0.49052699324188437,0.0,0.45155502799667896,0.0,0.0,0.0,0.0,0.0,0.48406327515239794,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.49364611889280924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49758415300742,0.0,0.0,0.0,0.0,0.5499376147898014,0.0,0.0,0.0,0.0,0.45419394515697686
0.0,0.0,0.5617719858707663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4798425273176637,0.0,0.0,0.5037874055229521,0.0,0.0,0.4476177330096129,0.0
0.2821334657824094,0.0,0.0,0.48210712671311673,0.0,0.0,0.0,0.0,0.4283546923986607,0.0,0.4744571062365139,0.0,0.0,0.0,0.0,0.0,0.528560439022588,0.0,0.0,0.0,0.0,0.0
0.2818122845247732,0.0,0.0,0.4815582950711713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47769762943915023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5267050453940382,0.42786705262704605,0.0
0.27951211210274124,0.0,0.0,0.47762778114133575,0.0,0.0,0.0,0.0,0.0,0.0,0.47004883840544076,0.0,0.5249015392860205,0.0,0.0,0.0,0.0,0.0,0.4441589191254983,0.0,0.0,0.0
0.27798011972625164,0.0,0.0,0.4750099263585734,0.0,0.0,0.0,0.0,0.0,0.0,0.46747252344149304,0.0,0.0,0.0,0.0,0.5418169505256389,0.0,0.0,0.0,0.0,0.0,0.4301121421770625
0.28009234303754643,0.0,0.0,0.0,0.48756173002395425,0.0,0.0,0.47573386027679576,0.0,0.0,0.0,0.0,0.5259911668822252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4252557175815506,0.0
0.2768047815932295,0.0,0.0,0.0,0.4818390132657302,0.0,0.0,0.0,0.0,0.0,0.46549598539452064,0.0,0.0,0.0,0.0,0.5395260740280762,0.0,0.0,0.0,0.0,0.0,0.42829356895436455
0.28210756977490775,0.0,0.0,0.0,0.49106967109725486,0.0,0.4652816161190473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5285119243770247,0.0,0.0,0.0,0.42831537527512503,0.0
0.0,0.4919799957960762,0.5574511456346427,0.0,0.0,0.0,0.0,0.0,0.44417490431783957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49991255069397417,0.0,0.0,0.0,0.0
